date,year,month,category,state,county,title,fema_number,area(sq_miles),thousand_square_miles,first,last,change
8/23/2020,2020,8,Tropical Storm,MS,Wayne County,HURRICANE MARCO AND TROPICAL STORM LAURA,3539,"46,914",46.914,61.17454545454545,63.839999999999996,2.665454545454544
10/28/2020,2020,10,Tropical Storm,MS,Wayne County,HURRICANE ZETA,4576,"46,914",46.914,61.17454545454545,63.839999999999996,2.665454545454544
9/14/2020,2020,9,Tropical Storm,MS,Wayne County,HURRICANE SALLY,3544,"46,914",46.914,61.17454545454545,63.839999999999996,2.665454545454544
10/27/2020,2020,10,Tropical Storm,MS,Wayne County,HURRICANE ZETA,3550,"46,914",46.914,61.17454545454545,63.839999999999996,2.665454545454544
7/25/2020,2020,7,Tropical Storm,TX,Nueces County,HURRICANE HANNA,3530,"261,914",261.914,62.785454545454535,65.07818181818182,2.2927272727272836
8/23/2020,2020,8,Tropical Storm,TX,Nueces County,TROPICAL STORMS MARCO AND LAURA,3540,"261,914",261.914,62.785454545454535,65.07818181818182,2.2927272727272836
6/5/2020,2020,6,Tropical Storm,LA,Orleans Parish,TROPICAL STORM CRISTOBAL,3527,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
8/22/2020,2020,8,Tropical Storm,LA,Orleans Parish,HURRICANE LAURA,4559,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
10/6/2020,2020,10,Tropical Storm,LA,Orleans Parish,HURRICANE DELTA,4570,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
10/6/2020,2020,10,Tropical Storm,LA,Orleans Parish,HURRICANE DELTA,3547,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
8/22/2020,2020,8,Tropical Storm,LA,Orleans Parish,TROPICAL STORMS LAURA  AND MARCO,3538,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
9/13/2020,2020,9,Tropical Storm,LA,Orleans Parish,HURRICANE SALLY,3543,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
10/26/2020,2020,10,Tropical Storm,LA,Orleans Parish,TROPICAL STORM ZETA,3549,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
7/31/2020,2020,7,Tropical Storm,NC,Columbus County,HURRICANE ISAIAS,4568,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
7/31/2020,2020,7,Tropical Storm,NC,Columbus County,HURRICANE ISAIAS,3534,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
8/23/2020,2020,8,Tropical Storm,TX,Hardin County,TROPICAL STORMS MARCO AND LAURA,3540,"261,914",261.914,62.785454545454535,65.07818181818182,2.2927272727272836
7/31/2020,2020,7,Tropical Storm,NC,Wake County,HURRICANE ISAIAS,3534,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
6/5/2020,2020,6,Tropical Storm,LA,Lafayette Parish,TROPICAL STORM CRISTOBAL,3527,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
8/22/2020,2020,8,Tropical Storm,LA,Lafayette Parish,HURRICANE LAURA,4559,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
10/6/2020,2020,10,Tropical Storm,LA,Lafayette Parish,HURRICANE DELTA,4570,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
10/6/2020,2020,10,Tropical Storm,LA,Lafayette Parish,HURRICANE DELTA,3547,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
8/22/2020,2020,8,Tropical Storm,LA,Lafayette Parish,TROPICAL STORMS LAURA  AND MARCO,3538,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
9/13/2020,2020,9,Tropical Storm,LA,Lafayette Parish,HURRICANE SALLY,3543,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
10/26/2020,2020,10,Tropical Storm,LA,Lafayette Parish,TROPICAL STORM ZETA,3549,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
7/31/2020,2020,7,Tropical Storm,NC,Caswell County,HURRICANE ISAIAS,3534,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
9/14/2020,2020,9,Tropical Storm,AL,Baldwin County,HURRICANE SALLY,3545,"50,750",50.75,60.57636363636364,63.30727272727273,2.730909090909094
9/14/2020,2020,9,Tropical Storm,AL,Baldwin County,HURRICANE SALLY,4563,"50,750",50.75,60.57636363636364,63.30727272727273,2.730909090909094
7/25/2020,2020,7,Tropical Storm,TX,Calhoun County,HURRICANE HANNA,3530,"261,914",261.914,62.785454545454535,65.07818181818182,2.2927272727272836
8/23/2020,2020,8,Tropical Storm,TX,Calhoun County,TROPICAL STORMS MARCO AND LAURA,3540,"261,914",261.914,62.785454545454535,65.07818181818182,2.2927272727272836
10/7/2020,2020,10,Tropical Storm,MS,Simpson County,HURRICANE DELTA,3548,"46,914",46.914,61.17454545454545,63.839999999999996,2.665454545454544
8/23/2020,2020,8,Tropical Storm,TX,Angelina County,TROPICAL STORMS MARCO AND LAURA,3540,"261,914",261.914,62.785454545454535,65.07818181818182,2.2927272727272836
8/26/2020,2020,8,Tropical Storm,AR,Lafayette County,HURRICANE LAURA,3541,"52,075",52.075,58.06727272727274,59.8,1.73272727272726
6/5/2020,2020,6,Tropical Storm,LA,Terrebonne Parish,TROPICAL STORM CRISTOBAL,3527,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
8/22/2020,2020,8,Tropical Storm,LA,Terrebonne Parish,HURRICANE LAURA,4559,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
10/6/2020,2020,10,Tropical Storm,LA,Terrebonne Parish,HURRICANE DELTA,4570,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
10/6/2020,2020,10,Tropical Storm,LA,Terrebonne Parish,HURRICANE DELTA,3547,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
8/22/2020,2020,8,Tropical Storm,LA,Terrebonne Parish,TROPICAL STORMS LAURA  AND MARCO,3538,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
9/13/2020,2020,9,Tropical Storm,LA,Terrebonne Parish,HURRICANE SALLY,3543,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
10/26/2020,2020,10,Tropical Storm,LA,Terrebonne Parish,TROPICAL STORM ZETA,3549,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
9/14/2020,2020,9,Tropical Storm,AL,Perry County,HURRICANE SALLY,3545,"50,750",50.75,60.57636363636364,63.30727272727273,2.730909090909094
10/28/2020,2020,10,Tropical Storm,AL,Perry County,HURRICANE ZETA,4573,"50,750",50.75,60.57636363636364,63.30727272727273,2.730909090909094
8/26/2020,2020,8,Tropical Storm,AR,Crittenden County,HURRICANE LAURA,3541,"52,075",52.075,58.06727272727274,59.8,1.73272727272726
7/31/2020,2020,7,Tropical Storm,NC,Watauga County,HURRICANE ISAIAS,3534,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
8/26/2020,2020,8,Tropical Storm,AR,Poinsett County,HURRICANE LAURA,3541,"52,075",52.075,58.06727272727274,59.8,1.73272727272726
8/23/2020,2020,8,Tropical Storm,TX,Rusk County,TROPICAL STORMS MARCO AND LAURA,3540,"261,914",261.914,62.785454545454535,65.07818181818182,2.2927272727272836
8/26/2020,2020,8,Tropical Storm,AR,Cleburne County,HURRICANE LAURA,3541,"52,075",52.075,58.06727272727274,59.8,1.73272727272726
8/23/2020,2020,8,Tropical Storm,TX,Morris County,TROPICAL STORMS MARCO AND LAURA,3540,"261,914",261.914,62.785454545454535,65.07818181818182,2.2927272727272836
7/31/2020,2020,7,Tropical Storm,FL,Putnam County,HURRICANE ISAIAS,3533,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
10/7/2020,2020,10,Tropical Storm,MS,Copiah County,HURRICANE DELTA,3548,"46,914",46.914,61.17454545454545,63.839999999999996,2.665454545454544
7/31/2020,2020,7,Tropical Storm,NC,Anson County,HURRICANE ISAIAS,3534,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
7/31/2020,2020,7,Tropical Storm,NC,Hyde County,HURRICANE ISAIAS,4568,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
7/31/2020,2020,7,Tropical Storm,NC,Hyde County,HURRICANE ISAIAS,3534,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
9/14/2020,2020,9,Tropical Storm,AL,Madison County,HURRICANE SALLY,3545,"50,750",50.75,60.57636363636364,63.30727272727273,2.730909090909094
8/23/2020,2020,8,Tropical Storm,MS,George County,HURRICANE MARCO AND TROPICAL STORM LAURA,3539,"46,914",46.914,61.17454545454545,63.839999999999996,2.665454545454544
10/28/2020,2020,10,Tropical Storm,MS,George County,HURRICANE ZETA,4576,"46,914",46.914,61.17454545454545,63.839999999999996,2.665454545454544
9/14/2020,2020,9,Tropical Storm,MS,George County,HURRICANE SALLY,3544,"46,914",46.914,61.17454545454545,63.839999999999996,2.665454545454544
10/27/2020,2020,10,Tropical Storm,MS,George County,HURRICANE ZETA,3550,"46,914",46.914,61.17454545454545,63.839999999999996,2.665454545454544
10/7/2020,2020,10,Tropical Storm,MS,George County,HURRICANE DELTA,3548,"46,914",46.914,61.17454545454545,63.839999999999996,2.665454545454544
8/26/2020,2020,8,Tropical Storm,AR,Sharp County,HURRICANE LAURA,3541,"52,075",52.075,58.06727272727274,59.8,1.73272727272726
8/23/2020,2020,8,Tropical Storm,MS,Harrison County,HURRICANE MARCO AND TROPICAL STORM LAURA,3539,"46,914",46.914,61.17454545454545,63.839999999999996,2.665454545454544
10/28/2020,2020,10,Tropical Storm,MS,Harrison County,HURRICANE ZETA,4576,"46,914",46.914,61.17454545454545,63.839999999999996,2.665454545454544
9/14/2020,2020,9,Tropical Storm,MS,Harrison County,HURRICANE SALLY,3544,"46,914",46.914,61.17454545454545,63.839999999999996,2.665454545454544
10/27/2020,2020,10,Tropical Storm,MS,Harrison County,HURRICANE ZETA,3550,"46,914",46.914,61.17454545454545,63.839999999999996,2.665454545454544
10/7/2020,2020,10,Tropical Storm,MS,Harrison County,HURRICANE DELTA,3548,"46,914",46.914,61.17454545454545,63.839999999999996,2.665454545454544
7/25/2020,2020,7,Tropical Storm,TX,Fort Bend County,HURRICANE HANNA,3530,"261,914",261.914,62.785454545454535,65.07818181818182,2.2927272727272836
8/23/2020,2020,8,Tropical Storm,TX,Fort Bend County,TROPICAL STORMS MARCO AND LAURA,3540,"261,914",261.914,62.785454545454535,65.07818181818182,2.2927272727272836
8/26/2020,2020,8,Tropical Storm,AR,Clay County,HURRICANE LAURA,3541,"52,075",52.075,58.06727272727274,59.8,1.73272727272726
9/14/2020,2020,9,Tropical Storm,AL,Cherokee County,HURRICANE SALLY,3545,"50,750",50.75,60.57636363636364,63.30727272727273,2.730909090909094
10/28/2020,2020,10,Tropical Storm,AL,Cherokee County,HURRICANE ZETA,4573,"50,750",50.75,60.57636363636364,63.30727272727273,2.730909090909094
7/31/2020,2020,7,Tropical Storm,NC,Graham County,HURRICANE ISAIAS,3534,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
6/5/2020,2020,6,Tropical Storm,LA,Richland Parish,TROPICAL STORM CRISTOBAL,3527,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
8/22/2020,2020,8,Tropical Storm,LA,Richland Parish,HURRICANE LAURA,4559,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
10/6/2020,2020,10,Tropical Storm,LA,Richland Parish,HURRICANE DELTA,4570,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
10/6/2020,2020,10,Tropical Storm,LA,Richland Parish,HURRICANE DELTA,3547,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
8/22/2020,2020,8,Tropical Storm,LA,Richland Parish,TROPICAL STORMS LAURA  AND MARCO,3538,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
9/13/2020,2020,9,Tropical Storm,LA,Richland Parish,HURRICANE SALLY,3543,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
10/26/2020,2020,10,Tropical Storm,LA,Richland Parish,TROPICAL STORM ZETA,3549,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
7/25/2020,2020,7,Tropical Storm,TX,Goliad County,HURRICANE HANNA,3530,"261,914",261.914,62.785454545454535,65.07818181818182,2.2927272727272836
8/4/2020,2020,8,Tropical Storm,NY,Suffolk County,TROPICAL STORM ISAIAS,4567,"47,224",47.224,42.02545454545455,44.98727272727273,2.961818181818181
9/14/2020,2020,9,Tropical Storm,AL,Etowah County,HURRICANE SALLY,3545,"50,750",50.75,60.57636363636364,63.30727272727273,2.730909090909094
9/14/2020,2020,9,Tropical Storm,AL,Butler County,HURRICANE SALLY,3545,"50,750",50.75,60.57636363636364,63.30727272727273,2.730909090909094
10/28/2020,2020,10,Tropical Storm,AL,Butler County,HURRICANE ZETA,4573,"50,750",50.75,60.57636363636364,63.30727272727273,2.730909090909094
9/14/2020,2020,9,Tropical Storm,AL,Butler County,HURRICANE SALLY,4563,"50,750",50.75,60.57636363636364,63.30727272727273,2.730909090909094
7/25/2020,2020,7,Tropical Storm,TX,Brazoria County,HURRICANE HANNA,3530,"261,914",261.914,62.785454545454535,65.07818181818182,2.2927272727272836
8/23/2020,2020,8,Tropical Storm,TX,Brazoria County,TROPICAL STORMS MARCO AND LAURA,3540,"261,914",261.914,62.785454545454535,65.07818181818182,2.2927272727272836
6/5/2020,2020,6,Tropical Storm,LA,Claiborne Parish,TROPICAL STORM CRISTOBAL,3527,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
8/22/2020,2020,8,Tropical Storm,LA,Claiborne Parish,HURRICANE LAURA,4559,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
10/6/2020,2020,10,Tropical Storm,LA,Claiborne Parish,HURRICANE DELTA,4570,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
10/6/2020,2020,10,Tropical Storm,LA,Claiborne Parish,HURRICANE DELTA,3547,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
8/22/2020,2020,8,Tropical Storm,LA,Claiborne Parish,TROPICAL STORMS LAURA  AND MARCO,3538,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
9/13/2020,2020,9,Tropical Storm,LA,Claiborne Parish,HURRICANE SALLY,3543,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
10/26/2020,2020,10,Tropical Storm,LA,Claiborne Parish,TROPICAL STORM ZETA,3549,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
8/26/2020,2020,8,Tropical Storm,AR,Lawrence County,HURRICANE LAURA,3541,"52,075",52.075,58.06727272727274,59.8,1.73272727272726
9/14/2020,2020,9,Tropical Storm,FL,Escambia County,HURRICANE SALLY,3546,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
9/14/2020,2020,9,Tropical Storm,FL,Escambia County,HURRICANE SALLY,4564,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
9/14/2020,2020,9,Tropical Storm,FL,Bay County,HURRICANE SALLY,3546,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
9/14/2020,2020,9,Tropical Storm,FL,Bay County,HURRICANE SALLY,4564,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
9/14/2020,2020,9,Tropical Storm,AL,Marion County,HURRICANE SALLY,3545,"50,750",50.75,60.57636363636364,63.30727272727273,2.730909090909094
8/26/2020,2020,8,Tropical Storm,AR,Baxter County,HURRICANE LAURA,3541,"52,075",52.075,58.06727272727274,59.8,1.73272727272726
9/14/2020,2020,9,Tropical Storm,AL,Lamar County,HURRICANE SALLY,3545,"50,750",50.75,60.57636363636364,63.30727272727273,2.730909090909094
8/23/2020,2020,8,Tropical Storm,TX,Newton County,TROPICAL STORMS MARCO AND LAURA,3540,"261,914",261.914,62.785454545454535,65.07818181818182,2.2927272727272836
8/23/2020,2020,8,Tropical Storm,TX,Newton County,HURRICANE LAURA,4572,"261,914",261.914,62.785454545454535,65.07818181818182,2.2927272727272836
8/26/2020,2020,8,Tropical Storm,AR,Polk County,HURRICANE LAURA,3541,"52,075",52.075,58.06727272727274,59.8,1.73272727272726
7/31/2020,2020,7,Tropical Storm,NC,Cherokee County,HURRICANE ISAIAS,3534,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
8/26/2020,2020,8,Tropical Storm,AR,Pike County,HURRICANE LAURA,3541,"52,075",52.075,58.06727272727274,59.8,1.73272727272726
8/23/2020,2020,8,Tropical Storm,MS,Walthall County,HURRICANE MARCO AND TROPICAL STORM LAURA,3539,"46,914",46.914,61.17454545454545,63.839999999999996,2.665454545454544
9/14/2020,2020,9,Tropical Storm,MS,Walthall County,HURRICANE SALLY,3544,"46,914",46.914,61.17454545454545,63.839999999999996,2.665454545454544
10/7/2020,2020,10,Tropical Storm,MS,Walthall County,HURRICANE DELTA,3548,"46,914",46.914,61.17454545454545,63.839999999999996,2.665454545454544
8/26/2020,2020,8,Tropical Storm,AR,Hempstead County,HURRICANE LAURA,3541,"52,075",52.075,58.06727272727274,59.8,1.73272727272726
8/4/2020,2020,8,Tropical Storm,CT,New London County,TROPICAL STORM ISAIAS,3535,"4,845",4.845,45.65272727272727,49.14181818181818,3.489090909090912
6/5/2020,2020,6,Tropical Storm,LA,Tensas Parish,TROPICAL STORM CRISTOBAL,3527,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
8/22/2020,2020,8,Tropical Storm,LA,Tensas Parish,HURRICANE LAURA,4559,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
10/6/2020,2020,10,Tropical Storm,LA,Tensas Parish,HURRICANE DELTA,4570,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
10/6/2020,2020,10,Tropical Storm,LA,Tensas Parish,HURRICANE DELTA,3547,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
8/22/2020,2020,8,Tropical Storm,LA,Tensas Parish,TROPICAL STORMS LAURA  AND MARCO,3538,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
9/13/2020,2020,9,Tropical Storm,LA,Tensas Parish,HURRICANE SALLY,3543,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
10/26/2020,2020,10,Tropical Storm,LA,Tensas Parish,TROPICAL STORM ZETA,3549,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
8/23/2020,2020,8,Tropical Storm,MS,Marion County,HURRICANE MARCO AND TROPICAL STORM LAURA,3539,"46,914",46.914,61.17454545454545,63.839999999999996,2.665454545454544
9/14/2020,2020,9,Tropical Storm,MS,Marion County,HURRICANE SALLY,3544,"46,914",46.914,61.17454545454545,63.839999999999996,2.665454545454544
10/7/2020,2020,10,Tropical Storm,MS,Marion County,HURRICANE DELTA,3548,"46,914",46.914,61.17454545454545,63.839999999999996,2.665454545454544
8/26/2020,2020,8,Tropical Storm,AR,Van Buren County,HURRICANE LAURA,3541,"52,075",52.075,58.06727272727274,59.8,1.73272727272726
8/4/2020,2020,8,Tropical Storm,CT,Tolland County,TROPICAL STORM ISAIAS,3535,"4,845",4.845,45.65272727272727,49.14181818181818,3.489090909090912
7/31/2020,2020,7,Tropical Storm,NC,Haywood County,HURRICANE ISAIAS,3534,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
8/26/2020,2020,8,Tropical Storm,AR,Montgomery County,HURRICANE LAURA,3541,"52,075",52.075,58.06727272727274,59.8,1.73272727272726
7/25/2020,2020,7,Tropical Storm,TX,Aransas County,HURRICANE HANNA,3530,"261,914",261.914,62.785454545454535,65.07818181818182,2.2927272727272836
8/23/2020,2020,8,Tropical Storm,TX,Aransas County,TROPICAL STORMS MARCO AND LAURA,3540,"261,914",261.914,62.785454545454535,65.07818181818182,2.2927272727272836
6/5/2020,2020,6,Tropical Storm,LA,Union Parish,TROPICAL STORM CRISTOBAL,3527,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
8/22/2020,2020,8,Tropical Storm,LA,Union Parish,HURRICANE LAURA,4559,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
10/6/2020,2020,10,Tropical Storm,LA,Union Parish,HURRICANE DELTA,4570,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
10/6/2020,2020,10,Tropical Storm,LA,Union Parish,HURRICANE DELTA,3547,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
8/22/2020,2020,8,Tropical Storm,LA,Union Parish,TROPICAL STORMS LAURA  AND MARCO,3538,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
9/13/2020,2020,9,Tropical Storm,LA,Union Parish,HURRICANE SALLY,3543,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
10/26/2020,2020,10,Tropical Storm,LA,Union Parish,TROPICAL STORM ZETA,3549,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
9/14/2020,2020,9,Tropical Storm,AL,Covington County,HURRICANE SALLY,3545,"50,750",50.75,60.57636363636364,63.30727272727273,2.730909090909094
9/14/2020,2020,9,Tropical Storm,AL,Covington County,HURRICANE SALLY,4563,"50,750",50.75,60.57636363636364,63.30727272727273,2.730909090909094
8/23/2020,2020,8,Tropical Storm,TX,Cass County,TROPICAL STORMS MARCO AND LAURA,3540,"261,914",261.914,62.785454545454535,65.07818181818182,2.2927272727272836
7/31/2020,2020,7,Tropical Storm,NC,Macon County,HURRICANE ISAIAS,3534,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
